,user_name,screen_name,location,date,text,essential_worker,oil_market_crisis,supply_shortage,sanitizing_products,shopping
39939,43738,88690,"London, England",13-04-2020,"On route to my local supermarket SainsburyÂs for my night shift from 10pm to 8am, doing my bit during #coronavirus and these awful times, so have a great night and sleep well you beautiful people! Oh, and #StayHome and #StaySafe #KeepSafeEveryone #KeepReadingEnCasa ?? https://t.co/Va4MKpjAQh",0.0,0.022193963028301025,0.038075010685790514,0.0,0.9397310262859084
39940,43739,88691,Kirkcaldy,13-04-2020,"Remember, if anyone in your household shows symptoms that may be Coronavirus then you MUST all stay at home. That means NO ONE goes to the supermarket or for walks outside. ???

Everyone stays in and follows these rules: https://t.co/S6rCGvcLlE

#StayHomeSaveLives",0.0,0.0,0.0,0.08729284115246846,0.9127071588475315
39941,43740,88692,"Phoenix, Arizona",13-04-2020,Pretty much anyone who has gone to a grocery store in the last month has seen or experienced this. Today I decided to document it. #coronavirus https://t.co/takI4BZdpD,0.6069397659753275,0.0640200392407256,0.0,0.0,0.32904019478394697
39942,43741,88693,Berkshire & Surrey,13-04-2020, 30k will be wiped off the average value of a UK home as the market is brought to a standstill by the Economists predict that prices will tumble by 13 by the end of 2020,0.0,0.7765942905204956,0.0,0.07154027674104887,0.15186543273845565
39943,43742,88694,Pakistan,13-04-2020,Chief Justice Gulzar Ahmed says Dr Zafar Mirza's performance on tackling coronavirus outbreak has been unsatisfactory. The court made these remarks today while hearing a suo motu case on the government's measures against #coronavirus a written order is awaited. https://t.co/e1tTwaxXiH,0.07631065828467133,0.4584059780188343,0.06846714474681731,0.17355465942018772,0.2232615595294894
39944,43743,88695,"Sarawak, Malaysia",13-04-2020,"ÂUnlike most of us, our medical frontliners do not have the privilege to drop by the supermarket for their ration and groceries, order takeaway or have food delivery in view of their commitment towards the community."" - InterhillÂ https://t.co/bo2GeOWrZM https://t.co/WQ6XSHH231",0.2513040934132737,0.008475391731715154,0.4711867173472525,0.0,0.2690337975077587
39946,43745,88697,"Boston, MA",13-04-2020, We ran out of food in 45 minutes    This is a situation that is unprecedented Donations are not enough for us to keep up with the food demand that we re going to have   MA foodbanks are facing a tsunami of need amid w,0.0023554152349189524,0.0,0.8501164780212369,0.04367157361680695,0.10385653312703719
39947,43746,88698,out in the sticks,13-04-2020,From manufacturing to farming to mom and pop Main Street businesses Iowa s rural economy faces widespread challenges as it battles through the coronavirus crisis,0.039881670754971246,0.7270647697763591,0.052907089442437945,0.18014647002623158,0.0
39948,43747,88699,"Manchester, England",13-04-2020,"Thank you lovely people, for enabling people in this area to buy food at great prices. I am so sorry about the abuse that you get from some idio... https://t.co/rtpmyWlXhH #yourcustomerssaythankyou #COVID?19 #KeepYourDistance #StayHomeSaveLives #coronavirus",0.01733121047952155,0.13159420186381787,0.4721064641589466,0.0,0.378968123497714
39949,43748,88700,"Manchester, England",13-04-2020,"Thank you to all of you lovely,  helpful people for enabling people in this area to buy food to eat, and at reasonable prices &lt;3 https://t.co/M7WrOyyThA #yourcustomerssaythankyou #COVID?19 #KeepYourDistance #StayHomeSaveLives #coronavirus",0.016299358332022573,0.15737679130411375,0.5617702662720823,0.0,0.2645535840917814
39951,43750,88702,Silicon Valley,13-04-2020,Do you like small businesses and want them to remain part of the urbanscape Then choose small retail Here s how one shop survives Now serving and their essential needs in the time of This week s,0.11034638122122278,0.26874117246187246,0.09583607459846366,0.0,0.525076371718441
39952,43751,88703,"Forsyth County, NC House 74",13-04-2020,"Expanded rules for retailers from @NC_GovernorÂs latest Executive Order go into effect at 5pm Monday. Look for fewer people allowed in a store at a time, markers indicating six feet of distance &amp; other rules to try to help social distancing. https://t.co/jN8J9yW4Zh #coronavirus",0.2126081676233319,0.1729499873155005,0.0,0.022580438707149438,0.5918614063540183
39954,43753,88705,"Mokopane, South Africa",13-04-2020,"Is Debt Review a debt solution you can consider during lockdown? YES. Click here to learn more about the benefits that Debt Review offers &gt;&gt; https://t.co/APwfbzTmEg

#FixDebt https://t.co/Jf2Lat7Pn6",0.03528287889150322,0.656625926384452,0.09138035875973191,0.0786295154675284,0.13808132049678443
39959,43758,88710,Nigeria,13-04-2020,"Are you running out of groceries?

You can now Place order on Whatsapp and have it delivered to you

Shop for groceries during the COVID-19 pandemic! @Justrite_ng, your one-stop retail supermarket, has now commenced its home delivery services. #JustriteHomeDelivery https://t.co/YePZl8fktC",0.5352842317966205,0.05227822389690604,0.0,0.0,0.41243754430647345
39960,43759,88711,"Johannesburg, South Africa",13-04-2020,Food supply chains are functioning amidst #COVID2019 #LockdownSA but @RSAMarketAgents CEO Jaco Oosthuizen (@rsamarket) says it is NOT business as usual. Products such as ? &amp; ? that are heavily used by restaurants and hotels are in oversupply https://t.co/wIpx6E86j4,0.024714518078652742,0.2570011208932355,0.5666805258994198,0.15160383512869208,0.0
39962,43761,88713,"Salt Lake City, UT",13-04-2020,Oil prices have collapsed as the coronavirus and the COVID-19 illness it causes have largely halted global travel and slowed down other energy-chugging sectors such as manufacturing. https://t.co/n9b8D9M9Mx,0.0,1.0,0.0,0.0,0.0
39963,43762,88714,"Athens,Greece",13-04-2020,Just came back from the supermarket ?I had never thought that it would be so scary ? I am terrified and at the same time wondering how can we have this low number of new Covid19 cases in Greece ???#COVID?19 #COVID2019 https://t.co/nqTbOyTE5F,0.0,0.3435869738998295,0.0,0.0,0.6564130261001704
39964,43763,88715,"Toronto, Ont.",13-04-2020,EXCLUSIVE CONSUMER SOS INVESTIGATION Ontario salesman claims Amway product will filter COVID 19 virus,0.0,0.8563721438712354,0.03309418505299247,0.11053367107577204,0.0
39966,43765,88717,"City of London, London",13-04-2020,Following Sunday s signing off of OPEC agreement to cut production by record 9 7 million barrels day in May amp June prices little changed in aftermath Record oil output cuts fail to make waves in hit,0.0,0.9199244880649143,0.0,0.044493830518561095,0.03558168141652466
39968,43767,88719,"Madison, WI",13-04-2020,"Don't miss out on our upcoming two-part webinar series to learn how to teams are using agile research to accelerate innovation, and see consumer reactions to new COVID-19 products and services. https://t.co/BB5fuUJzul",0.010904745048227665,0.6870115091217434,0.0,0.22720955824359085,0.07487418758643796
39969,43768,88720,"First Hill, Seattle",13-04-2020,"#COVID19 #COVID?19 #COVID #coronavirus Â #coronapocalypse #lockdown #pandemia  #endthelockdown #StopTheStupid

Sorry, but wearing a #facemask on a grocery store run is against my religion, which strictly prohibits looking like a silly twat for no reason.

https://t.co/QmTABH0wKS",0.8656569879764534,0.0,0.008087688965441209,0.12625532305810536,0.0
39972,43771,88723,Mumbai,13-04-2020,Out of 196 stores of 50 are closed amp rest selling only essential items That is one of the reasons the stock is in lower circuit today Supermarket chains like Reliance Fresh Heritage Fresh and local chain Ratnadeep in Hyd are open all days,0.2659377682747494,0.20501940862340198,0.2758128635272213,0.004446910825378101,0.2487830487492493
39974,43773,88725,Washington,13-04-2020,".@DrTomFrieden: Planting &amp; harvesting has to continue or people will starve.
What do we do to make transport as safe as possible?

New norm: Hand sanitizer, no handshakes, no one go out if they are slightest bit ill.

#COVID19 #coronavirus #CDC",0.0,0.05375251343008687,0.0,0.6855508472985142,0.26069663927139897
39977,43776,88728,Global,13-04-2020,Prior to COVID 19 Amazon was already changing the way we shopped This period could be everything Amazon needs to bury its competitors Consumer spending on Amazon is up 35 percent from the same period last year according to estimates via,0.0,0.5670659387984964,0.04824226731946883,0.0,0.3846917938820347
39978,43777,88729,DUB via LDN via THR,13-04-2020,"If you are young and healthy you should go to the supermarket for your grocery shopping yourself. 

??Please leave the home delivery capacity to the ill in quarantine and the elderly! ??

#COVID?19 #covid19 #Covid19UK #COVID2019IRELAND #covid19Canada 
#CoronaUK #coronavirus",0.1763739523452001,0.0,0.0,0.0,0.8236260476547999
39979,43778,88730,"Gurgaon, India",13-04-2020,Dr Meenal Sharma Jagtap and Dr Pramod Kumar Nayak from the Department of Management and Commerce attended the first webinar in a series of webinars organised by One Consulting Firm on the topic COVID 19 Impact on Consumer Goods Retail and Fashion,0.1276535681770221,0.872346431822978,0.0,0.0,0.0
39980,43779,88731,"Sunam, India",13-04-2020,In this difficult time of pandemic covid 19 instead of giving the relief pspcl is charging higher bill amount from the consumer.....highly disappointed from the decision.....how a middle man without no income will cope with such kind of decision .......,0.05316291809256589,0.7791908131940143,0.028560717516064326,0.0,0.13908555119735544
39982,43781,88733,"Poplarville, MS",13-04-2020,A one stop online portal with the Florida Department of Agriculture and Consumer Services  COVID 19 food and agriculture related information for Florida s farmers and ranchers consumers and news media,0.0,0.4558252106528556,0.4369122612903359,0.0,0.10726252805680844
39984,43783,88735,London,13-04-2020,"News, social media, digital content, mindfulness &amp; home cooking on the up while work and remote learning down in the UK. Almost exact opposite in China as the nation begins to reopen. Fascinating consumer attitude research around coronavirus from McKinsey https://t.co/SsVRKaFsgb https://t.co/dgxKg6TOJA",0.07556591391716458,0.585541797361002,0.0,0.025728971683641525,0.31316331703819195
39986,43785,88737,"Porto, Amsterdam, Los Angel",13-04-2020,"Shakira Praises Perfume Company Making Hand Sanitizer For Donations Amid Global Health Crisis #shakira #perfume #donation #coronavirus #covid19 #coronavirusnews #handsanitizer

https://t.co/8dBSnVKVxW https://t.co/hIBOiR8bIw",0.0,0.1704430888610007,0.0,0.8295569111389993,0.0
39989,43788,88740,5530 Union Centre Drive West C,13-04-2020,"We are continuing to serve our clients, while following local and national guidelines to slow the spread of coronavirus.  We support critical industries such as consumer goods, food &amp; bev, parcel, life sciences, data centers, mission critical, and more. https://t.co/InwSC7o1XT https://t.co/SW0urAwfhZ",0.04521699887698624,0.46399183670698446,0.38571398585116085,0.05487338654189662,0.050203792022971934
39991,43790,88742,"San Luis Obispo, CA",13-04-2020,"Even Amazon isnÂt immune to coronavirusÂ
Online-only retailers, such as Amazon, will likely continue to struggle with fulfillment as the COVID-19 crisis continues. 
https://t.co/Kcxx19Wl8t
https://t.co/Y7KeVfLeA0",0.08329892661469197,0.6184198085212017,0.1996402266216008,0.0,0.09864103824250546
39993,43792,88744,sales@esmmagazine.com,13-04-2020,".@amazon will begin to put new #grocery delivery customers on a wait list and curtail #shopping hours at some Whole Foods stores to prioritise orders from existing customers buying food online during the #coronavirus outbreak, the company has said.
https://t.co/TiBBEaCfOG",0.20468429409978905,0.07276252161745285,0.5250102281632625,0.0,0.19754295611949566
